Employee ID,Date,Total Sales Amount,Total Units Sold,Region
E036,2023-03-04,5713.87,789,East
E037,2023-04-27,2604.26,923,West
E038,2023-07-27,2363.08,680,South
E039,2023-08-25,2436.92,347,South
E040,2023-12-15,1917.96,844,West
E041,2023-07-22,7944.54,255,West
E042,2023-12-24,1356.41,602,East
E043,2023-08-10,8708.15,692,East
E044,2023-12-30,9063.21,627,East
E045,2023-04-15,8712.32,601,West
E046,2023-08-26,1552.5,771,East
E047,2023-07-21,6864.53,172,North
E048,2023-05-11,8933.15,892,East
E049,2023-06-23,7548.96,304,North
E050,2023-01-14,7916.32,392,East
E051,2023-12-26,2401.9,838,North
E052,2023-12-23,2109.83,115,South
E053,2024-01-01,6926.85,306,West
E054,2023-10-02,8456.23,569,East
E055,2023-11-16,9550.22,506,West
E056,2023-12-07,2795.06,762,South
E057,2023-07-20,6159.59,981,South
E058,2023-10-01,4682.93,687,South
E059,2023-11-01,2033.78,824,West
E060,2023-12-08,7842.83,928,West
E061,2023-04-26,7558.57,852,North
E062,2023-05-23,1129.74,289,East
E063,2023-01-19,4041.42,913,North
E064,2023-06-27,2058.34,874,North
E065,2023-09-15,3890.21,335,North
E066,2023-10-09,8604.93,455,West
E067,2023-11-06,8796.65,599,South
E068,2023-06-29,3134.71,711,South
E069,2023-05-23,4996.24,621,East
E070,2023-01-27,5793.64,317,East
E071,2023-07-17,8249.41,785,North
E072,2023-06-11,8627.2,295,South
E073,2023-01-17,4987.36,620,North
E074,2023-10-29,9819.03,883,East
E075,2023-05-21,8016.91,726,South
E076,2023-05-18,6114.8,439,North
E077,2023-10-05,8519.91,558,West
E078,2023-01-13,2318.08,743,East
E079,2023-10-26,7572.85,505,West
E080,2023-06-14,9023.01,652,East
E081,2023-12-30,5548.22,506,East
E082,2023-03-28,6007.57,222,East
E083,2023-02-11,6816.55,471,West
E084,2023-06-25,7409.05,880,South
E085,2023-03-21,2476.62,256,West
E086,2023-05-24,2089.44,711,North
E087,2023-09-19,8303.33,504,South
E088,2023-02-28,2751.89,311,East
E089,2023-10-09,6723.45,790,East
E090,2023-03-10,7966.58,872,East
E091,2023-09-13,3357.91,980,East
E092,2023-09-17,4516.2,937,West
E093,2023-08-09,1404.59,517,North
E094,2023-08-07,3923.22,888,North
E095,2023-08-11,9510.28,755,South
E096,2023-06-30,6285.16,781,West
E097,2023-06-18,4421.01,754,West
E098,2023-06-04,1303.26,328,South
E099,2023-01-24,8946.27,947,North
E100,2023-11-02,4365.39,437,East
E001,2023-06-29,7951.19,927,West
E002,2023-11-16,7998.6,541,West
E003,2023-07-19,7406.74,772,West
E004,2023-10-04,7447.87,389,South
E005,2023-08-22,3100.21,647,South
E006,2023-05-14,3621.2,255,North
E007,2023-06-12,4182.77,386,East
E008,2023-11-26,2396.26,650,East
E009,2023-03-26,5628.13,208,East
E010,2023-05-05,4113.84,651,East
E011,2023-07-10,5612.91,407,East
E012,2023-06-28,7249.48,793,South
E013,2023-03-11,8085.28,872,North
E014,2023-04-21,8523.37,858,East
E015,2023-05-18,7031.88,268,North
E016,2023-04-29,3743.75,113,North
E017,2023-08-27,5241.55,728,South
E018,2023-10-18,5839.2,501,North
E019,2023-03-17,5579.82,131,North
E020,2023-09-05,1470.41,770,West
E021,2023-06-05,2337.65,754,East
E022,2023-08-12,2745.54,867,North
E023,2023-05-03,2452.16,727,South
E024,2023-03-18,8191.01,663,South
E025,2023-02-12,4302.69,366,South
E026,2023-01-11,7865.81,598,West
E027,2023-01-03,1541.0,201,South
E028,2023-09-01,6491.75,676,West
E029,2023-04-26,3355.41,748,East
E030,2023-04-10,8151.93,266,South
E031,2023-05-27,3397.86,441,South
E032,2023-10-07,4168.86,247,South
E033,2023-02-01,1944.19,352,North
E034,2023-12-09,8757.2,137,East
E035,2023-10-13,3801.8,445,East
E036,2023-09-23,8531.15,117,North
E037,2023-12-28,2451.58,936,North
E038,2023-09-11,2222.44,661,North
E039,2023-08-10,6196.47,252,North
E040,2023-11-13,5035.08,727,South
E041,2023-01-23,6493.3,209,West
E042,2023-03-13,3772.7,605,East
E043,2023-11-07,2808.64,810,East
E044,2023-11-13,4119.8,384,South
E045,2023-10-20,1735.28,930,North
E046,2023-04-12,7977.2,735,West
E047,2023-04-26,8378.0,963,South
E048,2023-09-08,8983.21,664,North
E049,2023-03-14,5116.39,336,East
E050,2023-09-28,2534.8,154,West
E051,2023-10-25,7942.97,357,North
E052,2023-01-01,8719.6,687,South
E053,2023-03-14,5391.49,129,West
E054,2023-02-13,7205.1,127,South
E055,2023-03-07,9363.41,701,South
E056,2023-05-08,4929.17,867,West
E057,2023-03-11,7749.01,143,North
E058,2023-09-16,6520.77,288,East
E059,2023-03-13,7463.67,263,North
E060,2023-01-15,3684.76,243,North
E061,2023-06-16,5319.21,513,South
E062,2023-05-28,3282.78,470,West
E063,2023-08-24,5953.25,801,North
E064,2023-04-01,5137.81,118,West
E065,2023-12-23,2634.9,756,South
E066,2023-05-06,2806.82,951,West
E067,2023-01-05,3380.77,760,East
E068,2023-04-18,3394.58,178,North
E069,2023-08-01,4408.38,663,North
E070,2023-06-11,1568.18,781,East
E071,2023-10-25,9924.53,237,South
E072,2023-07-03,6083.39,115,North
E073,2023-10-23,3172.51,574,South
E074,2023-06-15,8565.97,988,West
E075,2023-03-27,2661.15,258,South
E076,2023-05-06,5155.93,325,West
E077,2023-08-07,9542.54,376,North
E078,2023-10-08,1393.14,502,South
E079,2023-11-13,1191.34,117,South
E080,2023-04-17,4491.46,647,East
E081,2023-10-07,9808.72,583,South
E082,2023-08-07,4141.1,990,South
E083,2023-09-28,4780.68,962,West
E084,2023-09-16,8083.21,281,North
E085,2023-10-04,8194.93,439,East
E086,2023-08-06,1774.42,185,North
E087,2023-08-29,5795.33,738,North
E088,2023-05-26,5626.72,299,West
E089,2023-01-17,5853.92,423,North
E090,2023-12-08,3511.03,620,South
E091,2023-08-16,9888.74,348,North
E092,2023-04-21,9945.57,406,South
E093,2023-01-21,6878.14,751,South
E094,2023-02-11,3821.31,180,West
E095,2023-12-22,8507.55,495,West
E096,2023-02-17,5306.49,466,South
E097,2023-08-18,1136.33,364,East
E098,2023-09-11,4231.23,610,East
E099,2023-08-07,7933.06,251,North
E100,2023-04-14,5445.81,809,South
E001,2023-10-26,8654.06,255,North
E002,2023-01-13,8975.99,934,North
E003,2023-02-02,8449.63,630,East
E004,2023-04-27,8003.13,505,North
E005,2023-01-16,5238.97,438,North
E006,2023-12-03,2967.55,598,West
E007,2023-06-30,9060.49,236,South
E008,2023-06-26,1242.42,118,East
E009,2023-09-04,4276.06,114,East
E010,2023-09-08,5885.19,276,West
E011,2023-04-01,2088.53,266,East
E012,2023-07-01,6353.47,283,West
E013,2023-09-25,3259.9,771,North
E014,2023-01-12,7887.69,255,South
E015,2023-05-28,8932.47,663,West
E016,2023-10-21,9102.68,474,West
E017,2023-03-18,2090.63,564,West
E018,2023-02-09,3119.92,417,East
E019,2023-04-13,5664.41,281,East
E020,2023-05-28,9745.5,294,West
E021,2023-04-20,1971.54,140,North
E022,2023-01-18,6828.99,802,South
E023,2023-01-16,1469.8,586,South
E024,2023-06-04,2976.81,540,West
E025,2023-05-14,2838.5,512,North
E026,2023-02-02,7436.92,107,South
E027,2023-10-23,4346.9,507,West
E028,2023-09-15,6651.37,213,East
E029,2023-04-11,4162.82,689,East
E030,2023-12-21,8456.07,235,South
E031,2023-09-07,5850.59,714,West
E032,2023-02-01,4894.74,692,North
E033,2023-06-07,1609.63,868,South
E034,2023-01-04,2754.93,905,South
E035,2023-05-04,6852.0,737,South
E036,2023-07-08,6273.52,696,West
E037,2023-11-22,7643.99,904,South
E038,2023-02-16,1191.91,802,West
E039,2023-07-23,1850.88,138,East
E040,2023-12-29,7302.3,688,West
E041,2023-01-27,2213.36,359,West
E042,2023-07-22,9727.99,712,South
E043,2023-08-18,6641.34,729,West
E044,2023-12-24,9623.19,116,South
E045,2023-03-09,6876.34,775,North
E046,2023-06-09,9420.03,919,North
E047,2023-08-28,5192.71,887,North
E048,2023-03-08,3635.63,230,West
E049,2023-02-13,8874.71,876,South
E050,2023-07-06,4433.87,480,South
E051,2023-07-21,6719.55,645,East
E052,2023-10-28,4136.07,375,East
E053,2023-02-12,9634.42,785,North
E054,2023-10-23,6177.06,712,East
E055,2023-07-16,4176.85,826,East
E056,2023-05-27,3400.4,981,North
E057,2023-11-16,9464.66,766,South
E058,2023-04-28,1702.25,510,East
E059,2023-06-24,9535.78,156,South
E060,2023-07-19,8597.26,881,South
E061,2023-08-20,6955.66,383,South
E062,2023-04-11,2176.25,928,West
E063,2023-02-23,5170.47,768,East
E064,2023-06-03,9757.79,449,North
E065,2023-04-08,5134.23,538,East
E066,2023-05-10,7042.35,732,South
E067,2023-06-21,3264.41,144,North
E068,2023-12-02,4966.54,202,North
E069,2023-03-27,8298.21,661,West
E070,2023-10-01,5493.79,545,North
E071,2023-10-28,8978.68,857,West
E072,2023-05-12,9509.02,611,East
E073,2023-02-07,5783.6,802,East
E074,2023-03-18,7526.72,330,West
E075,2023-02-05,9109.03,537,North
E076,2023-01-17,4935.52,738,West
E077,2023-01-27,1784.29,476,West
E078,2023-07-16,6727.78,839,East
E079,2023-08-14,4925.67,473,North
E080,2023-09-26,8248.79,270,North
E081,2023-04-26,4576.12,525,East
E082,2023-12-13,8390.62,941,South
E083,2023-02-13,3084.44,338,East
E084,2023-05-07,4495.14,849,West
E085,2023-02-17,1018.85,291,East
E086,2023-09-18,5313.76,568,North
E087,2023-06-27,2851.6,543,East
E088,2023-05-21,3386.11,379,East
E089,2023-07-06,8912.44,397,West
E090,2023-08-19,9858.83,220,North
E091,2023-04-01,1262.97,946,South
E092,2023-03-12,8374.01,801,West
E093,2023-05-27,8618.33,928,North
E094,2023-09-26,9850.52,968,West
E095,2023-09-06,6771.4,284,North
E096,2023-02-26,9134.07,150,South
E097,2023-01-06,2357.04,664,East
E098,2023-03-03,5321.45,303,East
E099,2023-02-22,6213.18,464,North
E100,2023-06-17,5479.42,975,West
E001,2023-02-22,5961.28,276,North
E002,2023-07-16,8087.21,561,North
E003,2023-07-08,7693.55,276,North
E004,2023-07-23,5552.6,771,East
E005,2023-07-13,3539.58,722,South
E006,2023-03-21,4028.27,655,West
E007,2023-05-27,2511.41,540,East
E008,2023-07-16,3185.67,108,South
E009,2023-01-23,5044.65,907,West
E010,2023-04-17,5297.99,877,West
E011,2023-01-27,1675.46,753,West
E012,2023-08-25,3225.11,373,West
E013,2023-02-17,7758.13,962,West
E014,2023-01-06,3653.12,759,West
E015,2023-12-01,8752.98,349,North
E016,2023-05-24,1729.24,655,East
E017,2023-03-17,1836.49,565,West
E018,2023-12-01,9253.45,106,West
E019,2023-08-16,7845.24,513,West
E020,2023-10-21,3853.4,861,East
E021,2023-07-01,3565.78,274,South
E022,2023-12-31,8552.02,702,East
E023,2023-02-24,7933.05,408,South
E024,2023-02-04,7640.41,747,East
E025,2023-10-23,9426.35,826,South
E026,2023-06-28,7572.42,987,West
E027,2023-08-06,2575.24,899,West
E028,2023-05-04,3341.78,718,South
E029,2023-02-15,1773.35,365,East
E030,2023-03-13,5003.15,517,North
E031,2023-11-11,7137.15,848,South
E032,2023-12-03,9544.51,767,South
E033,2023-07-01,6519.87,887,East
E034,2023-04-13,8940.8,718,South
E035,2023-04-08,3527.32,370,North
E036,2023-11-17,4968.04,799,West
E037,2023-11-16,5530.54,965,West
E038,2023-01-06,2069.94,371,North
E039,2023-11-20,4656.12,625,South
E040,2023-07-07,3385.89,917,East
E041,2023-02-06,3361.93,931,North
E042,2023-08-02,6703.24,830,East
E043,2024-01-01,7712.01,302,East
E044,2023-07-03,6203.61,677,East
E045,2023-10-07,2549.46,854,East
E046,2023-01-27,9486.09,397,West
E047,2023-09-10,1971.88,812,North
E048,2023-10-11,4932.24,175,East
E049,2023-08-10,2252.19,633,East
E050,2023-06-19,6472.7,219,South
E051,2023-07-04,6515.53,595,North
E052,2023-01-23,3911.48,679,South
E053,2023-01-20,5021.72,778,East
E054,2023-07-19,3588.46,165,South
E055,2023-10-12,6632.95,741,North
E056,2023-04-17,5608.07,238,North
E057,2023-03-12,4255.31,777,North
E058,2023-11-18,4376.35,163,West
E059,2023-01-25,5088.03,983,North
E060,2023-11-08,6389.28,167,West
E061,2023-09-26,4304.63,637,East
E062,2023-03-25,9729.25,132,North
E063,2023-08-19,2599.05,925,South
E064,2023-02-06,5461.26,686,North
E065,2023-10-04,2384.13,766,East
E066,2023-07-24,3100.32,561,South
E067,2023-09-26,3478.96,588,South
E068,2023-10-25,6675.76,954,West
E069,2023-06-17,4896.69,361,North
E070,2023-11-22,4256.82,790,North
E071,2023-12-19,9449.3,499,South
E072,2023-11-01,1503.41,240,North
E073,2023-09-02,7640.83,689,East
E074,2023-05-31,5566.42,538,South
E075,2023-02-24,8163.84,755,East
E076,2023-03-05,5400.15,665,South
E077,2023-11-20,8487.93,756,North
E078,2023-11-11,9076.86,797,North
E079,2023-05-20,4374.67,854,South
E080,2023-01-11,1462.2,969,South
E081,2023-05-09,5720.99,743,North
E082,2023-02-22,8550.1,541,West
E083,2023-10-22,2148.61,315,South
E084,2023-09-29,6511.01,660,West
E085,2023-08-04,5327.21,253,West
E086,2023-02-26,1476.99,418,North
E087,2023-05-04,3419.16,430,North
E088,2023-12-25,4406.48,574,West
E089,2023-02-23,2447.99,190,East
E090,2023-07-17,8548.53,779,West
E091,2023-01-11,3818.67,727,East
E092,2023-06-19,3550.03,772,South
E093,2023-05-22,5322.73,786,South
E094,2023-08-21,3605.78,488,West
E095,2023-01-18,7537.34,180,North
E096,2023-08-20,3701.82,130,North
E097,2023-10-19,6576.45,512,West
E098,2023-10-25,1064.96,491,West
E099,2023-01-29,2699.37,518,North
E100,2023-10-30,8491.56,267,West
E001,2023-12-23,7857.85,992,South
E002,2023-12-26,3290.01,643,East
E003,2023-06-11,6442.97,479,East
E004,2023-11-24,4861.08,779,West
E005,2023-02-14,6831.6,919,South
E006,2023-12-28,9645.05,666,West
E007,2023-07-11,5339.28,224,North
E008,2023-06-20,2544.62,754,South
E009,2023-03-24,1614.4,667,East
E010,2023-12-17,7575.89,756,South
E011,2023-11-17,6725.32,844,West
E012,2023-01-26,4079.66,433,North
E013,2023-11-16,2715.17,339,West
E014,2023-05-14,8630.58,679,South
E015,2023-08-22,9721.36,726,West
E016,2023-01-24,9643.83,567,North
E017,2023-11-29,2739.95,313,West
E018,2023-03-11,9066.27,302,East
E019,2023-10-12,2294.97,291,West
E020,2023-11-05,6888.45,907,East
E021,2023-07-21,4327.57,574,East
E022,2023-09-17,3823.5,909,West
E023,2023-01-08,4223.1,227,North
E024,2023-06-10,1299.64,662,South
E025,2023-02-20,5886.49,639,West
E026,2023-09-14,1824.48,708,North
E027,2023-12-27,3077.4,513,North
E028,2023-01-02,9793.5,581,South
E029,2023-02-21,1572.89,687,East
E030,2023-02-10,7957.34,468,East
E031,2023-09-08,2663.46,287,East
E032,2023-04-10,2268.48,226,West
E033,2023-10-10,3737.9,599,South
E034,2023-03-05,1223.19,440,South
E035,2023-05-17,7479.97,689,East
E036,2023-06-29,8521.33,466,East
E037,2023-05-29,9524.43,900,West
E038,2023-09-22,9955.73,856,North
E039,2023-12-07,1595.26,811,East
E040,2023-05-14,9586.58,949,South
E041,2023-01-27,5039.15,846,West
E042,2023-03-31,9362.55,912,South
E043,2023-06-03,8208.08,528,South
E044,2023-11-06,7553.53,986,South
E045,2023-03-04,8457.97,572,East
E046,2023-06-24,9429.12,537,South
E047,2023-12-30,2133.19,296,North
E048,2023-11-17,3675.08,430,East
E049,2023-10-24,9458.18,414,North
E050,2023-06-21,6956.96,938,West
E051,2023-03-26,8958.29,964,South
E052,2023-02-21,7666.21,854,East
E053,2023-03-16,7144.13,904,West
E054,2023-03-03,8894.37,556,North
E055,2023-06-23,8329.29,996,North
E056,2023-04-24,4280.52,379,South
E057,2023-11-06,7788.88,207,West
E058,2023-11-13,6518.09,245,South
E059,2023-01-22,7814.25,108,South
E060,2023-02-22,5543.82,150,South
E061,2023-05-10,4523.97,708,West
E062,2023-04-17,3595.99,623,South
E063,2023-07-18,4200.66,561,East
E064,2024-01-01,8705.24,571,East
E065,2023-07-25,6853.86,549,West
E066,2023-01-31,7070.64,555,East
E067,2023-04-30,8288.42,509,South
E068,2023-06-07,7015.74,713,East
E069,2023-01-24,5526.91,409,South
E070,2023-05-05,6440.67,873,West
E071,2023-09-28,6652.56,662,North
E072,2023-06-25,9130.86,962,South
E073,2023-01-08,4264.28,103,East
E074,2023-10-13,5290.53,989,West
E075,2023-01-31,4038.91,954,North
E076,2023-06-23,5487.0,493,North
E077,2023-03-23,6099.14,840,East
E078,2023-07-27,7465.54,501,East
E079,2023-10-23,8271.4,999,West
E080,2023-11-15,6585.41,515,East
E081,2023-10-11,2712.38,921,East
E082,2023-12-12,6670.04,194,West
E083,2023-05-02,7941.56,312,West
E084,2023-03-02,1285.14,593,North
E085,2023-01-13,6169.96,346,South
E086,2023-09-01,1799.15,191,North
E087,2023-01-13,1542.75,430,North
E088,2023-05-15,9051.12,312,West
E089,2023-02-27,7594.61,634,West
E090,2023-01-11,5036.85,992,East
E091,2023-02-14,5818.38,716,North
E092,2023-06-14,2611.27,495,West
E093,2023-05-13,4704.34,651,North
E094,2023-03-30,6094.09,400,South
E095,2023-02-04,1114.62,776,East
E096,2023-01-29,7210.51,159,East
E097,2023-12-12,8795.45,238,North
E098,2023-11-20,9861.32,253,East
E099,2023-11-04,5145.24,567,South
E100,2023-10-30,7587.46,923,North
E001,2023-09-02,5982.96,172,West
E002,2023-12-11,6840.56,315,East
E003,2023-09-01,1221.34,775,South
E004,2023-07-05,9626.32,841,North
E005,2023-12-02,2573.26,452,West
E006,2023-05-05,8457.23,299,West
E007,2023-10-23,8617.22,681,East
E008,2023-08-29,3656.01,350,West
E009,2023-09-29,8193.79,860,East
E010,2023-03-31,2320.41,904,South
E011,2023-07-25,8690.97,618,East
E012,2023-05-09,2881.45,670,East
E013,2023-11-09,8548.26,250,East
E014,2023-12-08,5257.68,586,East
E015,2023-12-26,1642.12,332,West
E016,2023-03-10,8211.02,294,West
E017,2023-06-30,4847.73,456,North
E018,2023-11-04,5077.65,659,East
E019,2023-07-20,8013.34,304,South
E020,2023-12-24,2814.83,742,East
E021,2023-04-13,5618.23,900,East
E022,2023-04-01,9258.84,408,East
E023,2023-11-09,5144.38,283,South
E024,2023-03-14,7984.93,772,West
E025,2023-06-26,9076.88,967,South
E026,2023-01-22,7579.0,636,West
E027,2023-05-14,1233.82,112,South
E028,2023-02-25,4025.56,128,North
E029,2023-05-13,9567.39,263,South
E030,2024-01-01,5279.21,614,East
E031,2023-12-30,8790.46,853,North
E032,2023-10-23,8450.29,334,North
E033,2023-05-19,6897.35,978,South
E034,2023-07-29,5109.69,204,East
E035,2023-05-01,5811.0,715,South
E036,2023-11-21,5183.38,457,South
E037,2023-11-02,3278.8,334,East
E038,2023-08-14,7968.06,893,East
E039,2023-03-24,2498.65,884,West
E040,2023-11-01,8957.5,903,North
E041,2023-01-03,7849.66,870,South
E042,2023-01-04,5357.76,163,South
E043,2023-02-04,4656.43,369,North
E044,2023-04-07,3331.55,828,South
E045,2023-10-28,1773.91,380,East
E046,2023-10-07,3260.17,473,East
E047,2023-07-05,2757.91,512,South
E048,2023-08-02,3890.64,176,North
E049,2023-03-02,4983.23,838,North
E050,2023-10-09,5736.34,360,West
E051,2023-11-20,3144.81,452,West
E052,2023-04-17,9359.65,175,West
E053,2023-04-10,4064.95,418,West
E054,2023-06-15,2210.5,870,North
E055,2023-06-12,3910.73,763,South
E056,2023-01-13,7144.43,276,South
E057,2023-03-26,5465.36,271,East
E058,2023-12-13,7482.34,767,South
E059,2023-11-22,1959.21,667,West
E060,2023-10-14,8021.54,485,South
E061,2023-06-28,4192.52,878,South
E062,2023-09-15,1629.95,463,East
E063,2023-05-15,8748.22,454,South
E064,2023-06-02,5955.87,472,South
E065,2023-09-30,8233.57,313,North
E066,2023-11-12,3991.81,137,East
E067,2024-01-01,8312.97,570,West
E068,2023-11-06,3321.77,886,East
E069,2023-12-12,4429.92,934,East
E070,2023-06-18,8646.18,749,South
E071,2023-08-26,6242.6,518,North
E072,2023-09-18,1038.1,274,South
E073,2023-07-08,6241.65,959,East
E074,2023-01-14,9599.03,901,West
E075,2023-04-01,8893.89,467,East
E076,2023-11-25,8045.67,580,South
E077,2023-02-01,4858.28,275,South
E078,2023-02-04,5544.75,738,West
E079,2023-10-19,7045.82,527,East
E080,2023-03-28,6980.25,257,East
E081,2023-10-14,9525.52,308,West
E082,2023-09-21,8894.6,424,West
E083,2023-09-30,3116.26,765,West
E084,2023-11-02,3625.9,959,North
E085,2023-06-01,7715.24,332,East
E086,2023-12-03,3191.81,317,South
E087,2023-11-06,4393.57,443,West
E088,2023-11-05,9697.94,397,West
E089,2023-04-22,9223.26,132,North
E090,2023-09-02,7141.63,136,East
E091,2023-09-09,7546.97,166,South
E092,2023-04-28,6809.89,862,East
E093,2023-01-09,3301.25,372,North
E094,2023-04-20,4018.63,692,East
E095,2023-09-02,7896.37,596,West
E096,2023-06-30,6810.0,291,North
E097,2023-10-14,1574.01,767,East
E098,2023-10-30,8154.52,754,East
E099,2023-06-10,7012.65,427,South
E100,2023-02-07,7425.3,800,North
E001,2023-12-16,7065.58,620,East
E002,2023-03-22,1531.29,627,East
E003,2023-03-07,1013.18,700,East
E004,2023-11-17,1044.17,844,East
E005,2023-08-17,9147.78,917,North
E006,2023-09-16,7811.42,494,South
E007,2023-03-11,8942.7,695,West
E008,2023-03-26,8854.14,387,North
E009,2023-06-30,2151.84,847,East
